,cat1,cat2,name,資料範圍,繪製者（學號_姓名）,href,dep,date,type,複分類
FALSE,環境、能源與科技,環境、能源與科技之就業,領有建築師證書申請開業登記按性別分,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=7unPzJxLarMcQk3Vd8m8kw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部營建署,2022-01-20,統計表檢視,性別，年度別
FALSE,環境、能源與科技,災害防救,火災人員傷亡情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=86Iol3%2446%246BHGm%24OxNXnQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2022-06-06,統計表檢視,年度別，性別，傷亡情形，縣市別
FALSE,環境、能源與科技,環境、能源與科技之就業,消防人力,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=COfFntUAbWBpaMTXqtSOoA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2022-05-02,統計表檢視,年度別，年齡別，官職等，性別，縣市別
FALSE,環境、能源與科技,災害防救,天然災害損失,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EiCGqeSqJtYD6A4uifBA8g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2020-11-23,統計表檢視,年度別，災害別(颱風、水災、地震及其他)，性別
FALSE,環境、能源與科技,災害防救,地震災害人員傷亡情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xbn0nKY47nQ4czITyeALcg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2020-11-23,統計表檢視,年度別，傷亡情形(死亡、失蹤、重傷、輕傷)，縣市別，性別
FALSE,環境、能源與科技,災害防救,颱風災害人員傷亡情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=XckG8d!k8FU7G3OHACh5eA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2020-11-23,統計表檢視,年度別，傷亡情形(死亡、失蹤、重傷、輕傷)，縣市別，性別
FALSE,環境、能源與科技,災害防救,水患災害人員傷亡情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ZHu0Tmhj!AU34CnTulO3Sg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部消防署,2020-11-23,統計表檢視,年度別，傷亡情形(死亡、失蹤、重傷、輕傷)，縣市別，性別
FALSE,環境、能源與科技,環境、能源與科技之就業,經濟部科技研究發展經費及人力統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Uw48QRuEh5dlGqFi3IXNvA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部,2022-03-08,統計表檢視,年度別，性別，學歷，職級
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,經濟部及所屬各行政機關職員性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=PcmA2Wv8hPpAPXN17!N%24CQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部,2021-07-29,統計表檢視,年度別，官等別，性別
FALSE,環境、能源與科技,環境、能源與科技之就業,經濟部工業局所轄各工業區廠商員工性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rLo6muPkITmp3C%247!Ud4UQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部工業局,2021-07-29,統計表檢視,工業區別，年度別，性別
FALSE,環境、能源與科技,環境、能源與科技之就業,工業局科技計畫研究人員,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=VuRLOYbkmqv0b77KxK9Rdg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部工業局,2022-03-08,統計表檢視,年度別，性別，學歷，職級
FALSE,環境、能源與科技,科技應用與培力,工業局人才培訓計畫性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=pKLEw8MAvH1gHO8VWAT8Ew%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部工業局,2021-07-29,統計表檢視,年度別，性別，計畫名稱
FALSE,環境、能源與科技,科技應用與培力,數位內容學院計畫人才培訓課程性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=UptGvs3GodFzjYhhejsdSA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部工業局,2021-09-03,統計表檢視,年度別，性別
FALSE,環境、能源與科技,災害防救,礦災受災情形性別統計表,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=sBcecMhr5sQV%24gogIYSOww%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部礦務局,2022-03-08,統計表檢視,年度別，性別，傷亡類型，民眾類型
FALSE,環境、能源與科技,災害防救,輸電線路災害受災情形性別統計表,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=nVRqr47i6yzbR4GYy6A6dA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,台灣電力股份有限公司,2022-03-08,統計表檢視,年度別，性別，傷亡類型，民眾類型
FALSE,環境、能源與科技,環境、能源與科技之就業,運輸及倉儲業每月平均受僱員工人數及平均薪資,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xhOaIgJUbeayibm9gQKqYg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-04-13,統計表檢視,年度別，性別，行業別，人數，平均薪資
FALSE,環境、能源與科技,環境、能源與科技之就業,住宿服務業受僱員工人數及平均薪資,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=6l3oTTG3nl8XlX4Hu%24ZPLQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-04-13,統計表檢視,年度別，性別，人數，平均薪資
FALSE,環境、能源與科技,交通運輸,自用小客車駕駛人男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xI5%24rMZJp7FP%24w5aC4DGCg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2021-11-22,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,交通運輸,機車使用者男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=a2usaOLmVRUak91BpX0Rpw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2021-11-22,統計表檢視,年度別，性別，縣市別
TRUE,環境、能源與科技,交通運輸,捷運旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=VOf0W2CLMRQNfPLGrpEzuw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-05-19,統計表檢視,北捷或高捷，年度別，性別
TRUE,環境、能源與科技,環境、能源與科技之就業,交通從業人員性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=VwdKC0s5hmmBMcIsSP9v4A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2021-06-10,統計表檢視,年度別，性別，類別(汽、機車、職業及普通駕駛人)
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,交通部及所屬機關(構)正式編制內職員官等統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=WcVERBvgm94UE6JAFTqeHw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-05-19,統計表檢視,年度別，官等別，性別
TRUE,環境、能源與科技,環境、能源與科技之就業,計程車駕駛人男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=whD4MRpTSDsaZykyZzpqgQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2021-01-04,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,交通運輸,搭乘國道客運旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=KyLPQmXi7DfEpNu8kT1OWg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-05-19,統計表檢視,年度別，性別
FALSE,環境、能源與科技,交通運輸,搭乘公路客運旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rOCxJK7RkxLq1rXxjZk63g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-05-19,統計表檢視,年度別，性別
FALSE,環境、能源與科技,交通運輸,搭乘市區公車旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=IJA7xYgoym8L!ywFNKdPFA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2022-05-19,統計表檢視,年度別，性別
FALSE,環境、能源與科技,交通運輸,航空旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=R8F!01jmUPFdGks9a3io2Q%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2020-05-12,統計表檢視,年度別，性別
FALSE,環境、能源與科技,交通運輸,鐵路旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=S76C3Yxme!RdPyJVLgbeuQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2020-05-12,統計表檢視,年度別，性別
FALSE,環境、能源與科技,交通運輸,搭乘計程車旅客男女比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rhD2S0kbIIutNtTGacsWMg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,交通部,2020-05-12,統計表檢視,年度別，性別
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,行政院原子能委員會職員官等及性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=HBlXdKZgrGkFCK6oArnPhA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院原子能委員會,2022-03-16,統計表檢視,主管或職員，年度別，官等別，性別
FALSE,環境、能源與科技,環境、能源與科技之就業,核子反應器設施持照運轉員人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=%240hVLGr!Jec9ykPBM3iCtg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院原子能委員會,2022-03-14,統計表檢視,年度別，性別，電廠別
FALSE,環境、能源與科技,環境、能源與科技之就業,土石流防災專員,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rSUDnpBBGjstKEKeBaC2cA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,行政院農業委員會暨所屬機關職員結構,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=1SS17u8tXmZp0QVdcrEnnA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,年度別，年齡別，官等別，性別，學歷
FALSE,環境、能源與科技,科技應用與培力,農委會農村婦女教育訓練成果,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SG70KeMSWlugiJvSVZD7Xw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,性別，縣市別，年度別
FALSE,環境、能源與科技,環境、能源與科技之就業,臺灣地區農林漁牧業就業人口,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=UqteHXqu5ffN6CYmCmopRw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,性別，年度別，業別(農牧業、林業及伐木業、漁業)，縣市別
FALSE,環境、能源與科技,環境、能源與科技之就業,環境保護人員,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=u0KSguibTy3B8yxWCHvGLQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-29,統計表檢視,年度別，性別，業務別，縣市別，官等別
FALSE,環境、能源與科技,環境與環境保護,民眾對環保署工作人員的服務態度滿意程度,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=P%24%24ovOcA2DSu2mZqDji%243w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別
FALSE,環境、能源與科技,環境、能源與科技之就業,環境檢驗測定機構從業人員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=4lhVG6irB7vd2RB9oP46SA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,人員別，年度別，性別，教育程度別，縣市別
FALSE,環境、能源與科技,環境、能源與科技之就業,廢棄物清理人員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=uPC63699H2IlJj5lcm9eUA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，業務別，縣市別，官等別
FALSE,環境、能源與科技,環境、能源與科技之就業,環境保護專責人員合格證書核發人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=h8Oreti5lbFvccXrIBpMdQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，專業類別
FALSE,環境、能源與科技,環境、能源與科技之就業,環境保護專責人員訓練人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Ze8U6XTB%24oFHHOXRt82aOg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，專業類別
FALSE,環境、能源與科技,環境、能源與科技之就業,資源回收受輔導個體業者人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ERZkOo%24!wbo7pnkB0pMNFQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,行政院環境保護署「決策者」性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=5G8VWPEPe9DP%24wUY6isCeA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，官等別，性別
FALSE,環境、能源與科技,環境與環境保護,地方環保機關處理公害陳情案件滿意度,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=jxgy%24l6CXu!mBrZcl4%24IPQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別
FALSE,環境、能源與科技,環境與環境保護,水環境巡守隊,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=v36F5!RdSE7cRb6fNXb0!Q%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,環境與環境保護,環境保護財團法人基金會董事人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=GPqBmFEyHnS1apl%24YLfOog%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,環境與環境保護,環境保護財團法人基金會監察人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=cHUCwPv9ybOyRmAezvlhwA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，縣市別
FALSE,環境、能源與科技,環境與環境保護,環保志義工及環保團體,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=s!70wuuh7ZrrcrdW3XIDAQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，年齡別，性別，教育程度別
FALSE,環境、能源與科技,環境與環境保護,現有列管公廁數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=n8IpCBDacj00xur0pLljQg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院環境保護署,2022-03-28,統計表檢視,年度別，性別，便器別，縣市別
FALSE,環境、能源與科技,環境、能源與科技之就業,各科執業技師人數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Qzw9wRoVYstLSoh60zmfZQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院公共工程委員會,2021-04-07,統計表檢視,年度別，性別，科別，執業方式
FALSE,環境、能源與科技,環境、能源與科技之就業,採購評選專家學者資料庫性別比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=sAb59VgNOJYiY8FeiN%24kEg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院公共工程委員會,2022-03-08,統計表檢視,年度別，性別，業界專家或學者
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,行政院公共工程委員會員工(含技工、工友、駕駛、約聘僱人員)人數及性別比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=VdJ6sP69wJsJ0xsoynBj2Q%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院公共工程委員會,2021-04-07,統計表檢視,年度別，性別
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,行政院公共工程委員會職員各官等性別比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=MQGrK0zoGscSqHpLeduzEg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院公共工程委員會,2020-11-06,統計表檢視,年度別，性別，特任或簡任
FALSE,環境、能源與科技,環境、能源與科技之教育,專業群(職業)科學生數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=L5Y89YrssDS%24dNM6DnqTJg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,學年度別，性別，學科類別，設立別，年級
FALSE,環境、能源與科技,環境、能源與科技之教育,專業群(職業)畢業生數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=HJ6RJUpWf7egntHg3vpN6g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,學年度別，性別，學科類別，設立別
FALSE,環境、能源與科技,科技應用與培力,偏鄉數位關懷推動計畫培訓人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=mmYvSlyFdtAoXIlaLrAT2w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，性別
TRUE,環境、能源與科技,環境、能源與科技之教育,高等教育中女性畢業於科學、技術、工程及數學領域比例,97-111,b12a01252_黃佳瑜,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=AzWk52cHcvU4er4xX4!Gzw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2020-11-20,統計表檢視,性別，年度別
FALSE,環境、能源與科技,環境、能源與科技之教育,高等教育中女性畢業於工程、製造及營建領域比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=vMstwUthRYurwLHgR%24%24B5g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2020-11-20,統計表檢視,性別，年度別
FALSE,環境、能源與科技,環境、能源與科技之就業,研發人力,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hJBIiKilddo8AFSoV3ZeYA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,科技部,2022-03-08,統計表檢視,人力別(研發人力、研究人力、技術人員、支援人員)，年度別，性別，執行部門(全國、企業、政府、高等教育、私人非營利)
FALSE,環境、能源與科技,環境、能源與科技之就業,科技部性別與科技研究計畫,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=My70BBSDkUPHDbaf7nX5jQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,科技部,2022-01-27,統計表檢視,年度別，性別，經費
FALSE,環境、能源與科技,環境、能源與科技領域之決策者,科技部職員官等及性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=JdaBoURLV9DWIunIDGT%24hA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,科技部,2022-01-27,統計表檢視,年度別，官等別，性別，主管或職員
FALSE,環境、能源與科技,科技應用與培力,家戶連網率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=5ThCRRCTJmPrhNasPM%24Z5g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家發展委員會,2022-03-31,統計表檢視,年度別
